channel_name,video_title,release_date_1,release_date_2,video_link,video_duration (min),voice
ReadTube,لا تذهب لطبيب نفسي !!  كتاب : عيادة نفسية من  داخل غرفتك,4,month,https://www.youtube.com/watch?v=oQGUo7Abhvw,47,voice 3
ReadTube,لا تؤجل مشاهدة هذا الفيديو  !! ملخص كتاب : الأهداف,4,month,https://www.youtube.com/watch?v=nf6BTpVJ4mE,41,voice 3
ReadTube,هذا الفيديو غير حياتي - Q&A,4,month,https://www.youtube.com/watch?v=EVIk4pwxGxc,56,voice 3
ReadTube,فن قراءة البشر 🧐 ملخص كتاب : اقرأ الناس كأنهم كتاب,4,month,https://www.youtube.com/watch?v=9QUtkCbmJP4,44,voice 3
ReadTube,السر الياباني للنجاح - ملخص كتاب : ايكيجاي,5,month,https://www.youtube.com/watch?v=ctfRC1Ke274,45,voice 3
ReadTube,"كما لم تسمعها من قبل - قصة الرجل ""الفولاذي"" ديفيد جوجينز",5,month,https://www.youtube.com/watch?v=HNJ6lnGrjW8,36,voice 3
ReadTube,كيف تتعلم أي شئ ؟ ملخص كتاب : فكر وتعلم كأنك أينشتاين,5,month,https://www.youtube.com/watch?v=_oopWDcMMVw,51,voice 3
ReadTube,افهم دوافع البشر 😈 ملخص كتاب : فكر كأنك طبيب نفسي,5,month,https://www.youtube.com/watch?v=FnCPLW2Gktw,32,voice 3
ReadTube,لا تكن صغيرا !!  ملخص كتاب : المحور الأساسي,5,month,https://www.youtube.com/watch?v=Kj9bhG6y7mU,29,voice 3
ReadTube,سر الإنتاجية الفائقة - السفر للخارج - قنواتي المفضلة - المهارة أم الدراسة ؟ وأشياء أخرى,5,month,https://www.youtube.com/watch?v=DM8QP1qe6Ag,50,voice 3
ReadTube,ماذا خسر العالم بانحطاط المسلمين ؟!! ملخص كتاب أبي الحسن الندوي,5,month,https://www.youtube.com/watch?v=vuzTALRDHnI,24,voice 3
ReadTube,سر النجاح العظيم 🔴 ملخص كتاب : التدفق,6,month,https://www.youtube.com/watch?v=YK1__2fE4Co,39,voice 3
ReadTube,كن واثقا 😎 ملخص كتاب : فن إدارة المخاوف,6,month,https://www.youtube.com/watch?v=MqCVM1egPFI,44,voice 3
ReadTube,عصر سيطرة المدمنين 🔴 ملخص كتاب : أمة الدوبامين,6,month,https://www.youtube.com/watch?v=G9HowemBV5Q,36,voice 3
ReadTube,أهم طريق في حياتك !! ملخص كتاب : مسلكيات,6,month,https://www.youtube.com/watch?v=0ra8fAHNYzk,28,voice 3
ReadTube,كيف تقهر القلق ؟ ملخص كتاب : قوة الأفكار الهادئة,6,month,https://www.youtube.com/watch?v=-p2pBikAqtA,26,voice 3
ReadTube,تعلم صناعة الفيديوهات الكرتونية - كورس من قناة جيل يقرأ,7,month,https://www.youtube.com/watch?v=7Vx-JAwwe0M,7,voice 3
ReadTube,سيكولوجية إدمان الشهوات !! ملخص كتاب : العادات العصبية,7,month,https://www.youtube.com/watch?v=O3fPR02tqMo,30,voice 3
ReadTube,أعد السيطرة على عقلك 🛑 ملخص كتاب : القلق هو العدو,7,month,https://www.youtube.com/watch?v=lvochGcQCJ8,27,voice 3
ReadTube,لا تستسلم أبدا !! ملخص كتاب : لا تتوقف 🛑,7,month,https://www.youtube.com/watch?v=gI3KqT1lKn8,34,voice 3
ReadTube,كيف تقهر الكسل ؟ ملخص كتاب : علاج التسويف,8,month,https://www.youtube.com/watch?v=XX5VfAeSv3U,31,voice 3
ReadTube,لا تعبد الناس !!! كتاب :  توقف عن إرضاء الآخرين,8,month,https://www.youtube.com/watch?v=E5bR4BQbI4M,29,voice 3
ReadTube,حرر عقلك من التوتر  !! كتاب : توقف عن التفكير المفرط,8,month,https://www.youtube.com/watch?v=-TwgLbvEMck,24,voice 3
ReadTube,قوة الانتباه الخارق - ملخص كتاب : فن التركيز والإنجاز,8,month,https://www.youtube.com/watch?v=dBEV55ny1AM,40,voice 3
ReadTube,لا تكن ضعيفا !! ملخص كتاب : الشخصية القوية,8,month,https://www.youtube.com/watch?v=FifgsiwbWak,43,voice 3
ReadTube,لا تهدر عمرك !! ملخص كتاب : إدارة الوقت بين التراث والمعاصرة,9,month,https://www.youtube.com/watch?v=BISUb09oVTw,34,voice 3
ReadTube,طريقك للحرية المالية 💵ملخص كتاب : النموذج الرباعي للتدفقات المالية,9,month,https://www.youtube.com/watch?v=ZC3j3OP-vJE,32,voice 3
ReadTube,أعد السيطرة على حياتك !! ملخص كتاب : التخلص من الدوبامين 🧠,9,month,https://www.youtube.com/watch?v=KaBiTAMNq_E,28,voice 3
ReadTube,ترشيحات معرض الكتاب 2024 🛑  أهم  كتب تطوير الذات,9,month,https://www.youtube.com/watch?v=DYb97VWqPy8,21,voice 3
ReadTube,٢٤ قناة تستحق المتابعة علي اليوتيوب في ٢٠٢٤,9,month,https://www.youtube.com/watch?v=QZ9ceuVkkfk,20,voice 3
ReadTube,قوة الانضباط الذاتي 💪  ملخص كتاب : لا أعذار 🛑,9,month,https://www.youtube.com/watch?v=rDa7hKCs2T8,26,voice 3
ReadTube,كيفية اختيار الكتب - كيف تلخص  كتابا ؟ - وأشياء أخرى !!,10,month,https://www.youtube.com/watch?v=vWxrUrXn8PI,43,voice 3
ReadTube,لا تكن جباناً !!  ملخص رواية : عداء الطائرة الورقية,10,month,https://www.youtube.com/watch?v=fvuL4UIgdO8,29,voice 3
ReadTube,٢٤ كتابا لا تفوت قرائتهم في ٢٠٢٤ 📚,10,month,https://www.youtube.com/watch?v=iMYI3DmpdR4,30,voice 3
ReadTube,كما لم تشاهدها من قبل - ملخص الرواية الممـ نـ.وعة : رواية ١٩٨٤ 🥸,10,month,https://www.youtube.com/watch?v=avdgaxE4Cvk,34,voice 3
ReadTube,الكتاب المحـ ـ ـرف و نـ ـبؤات أخر الزمان - ماذا قال د. مصطفى محمود ؟,10,month,https://www.youtube.com/watch?v=nrsJAM-fNgY,30,voice 3
ReadTube,كتب تاريخية رائعة لا تفوت قرائتها  في ٢٠٢٤ !!,11,month,https://www.youtube.com/watch?v=0EM9ugsK5OQ,38,voice 3
ReadTube,قوة إعادة التفكير 🧠 - ملخص كتاب : أعد التفكير🤔,11,month,https://www.youtube.com/watch?v=3keR6HCe4lU,32,voice 3
ReadTube,لا تكن متخاذلا !! ملخص كتاب : فــ لــسـ طـ ين لن تضيع - د. راغب السرجاني,11,month,https://www.youtube.com/watch?v=59SqcPw9NCU,32,voice 3
ReadTube,الجانب المـ ظـلم للبشر !! ملخص كتاب : قوانين الطبيعة البشرية,11,month,https://www.youtube.com/watch?v=VS7Pj6mlCNo,56,voice 3
ReadTube,شاهد قبل الحـ ـذ ف ؟؟ 😈🤡 ملخص كتاب : الإباحـ ـ ية الجنـ سـ ية,11,month,https://www.youtube.com/watch?v=Gf3StTyfJRo,29,voice 3
ReadTube,سيكولوجية التفاهة - ملخص كتاب : رحلة الدجـ ـ ــال الناعمة,11,month,https://www.youtube.com/watch?v=FfetnIgxaF4,30,voice 3
ReadTube,ادرس بذكاء وليس بجهد !! ملخص كتاب : كيف نتعلم ؟,11,month,https://www.youtube.com/watch?v=mAkmSU5r9aE,22,voice 3
ReadTube,كيف تقهر التسويف ؟! ملخص كتاب:  عادة الآن,1,year,https://www.youtube.com/watch?v=2alP5H-zpKY,29,voice 3
ReadTube,كيف تتعافى من إساءات الوالدين ؟ ملخص كتاب : أبي الذي أكره,1,year,https://www.youtube.com/watch?v=PWLJSWks-m8,34,voice 3
ReadTube,العالــ * ـــم كله بــ ين أيديهم ؟! ( حلقة خاصة - شاهد للنهاية !! ),1,year,https://www.youtube.com/watch?v=YUdYnl1s-N4,24,voice 3
ReadTube,المهارة التى لا يتقنها أغلب البشر !! ملخص كتاب : الذكاء العاطفي,1,year,https://www.youtube.com/watch?v=LbKgJpc5lmc,36,voice 3
ReadTube,سيكولوجية التلاعب بالشعوب !! ملخص كتاب : قــ*ــصــ ـف العقول,1,year,https://www.youtube.com/watch?v=_t2ck2n011E,27,voice 3
ReadTube,كيف تقهر التشتت ؟! ملخص كتاب : التركيز الفائق,1,year,https://www.youtube.com/watch?v=jses3xv0ScY,35,voice 3
ReadTube,كيف تصبح ذكيا  ؟ 🧠 ملخص كتاب : ارفع نسبة ذكائك,1,year,https://www.youtube.com/watch?v=6r1R2DoHal8,44,voice 3
ReadTube,اهزم العدو الذي بداخلك !! ملخص كتاب : حرب الفن,1,year,https://www.youtube.com/watch?v=A9zm4-uIBq0,27,voice 3
ReadTube,لا تخدع نفسك !! ملخص كتاب : مشكلة الأفكار في العالم الإسلامي,1,year,https://www.youtube.com/watch?v=p6sMUQDjP-c,26,voice 3
ReadTube,لا تدمر نفسك !! ملخص كتاب : جلسات نفسية,1,year,https://www.youtube.com/watch?v=oAqRe3Stgsk,39,voice 3
ReadTube,حقق أهدافك الكبرى !! ملخص كتاب : فن المستحيل,1,year,https://www.youtube.com/watch?v=2tY31qo5P_g,21,voice 3
ReadTube,لا تدمر حياتك !! ملخص كتاب : عقل غير هادئ,1,year,https://www.youtube.com/watch?v=4YNZ1noZ0f4,27,voice 3
ReadTube,سيكولوجية الابتكار الرائع !!  ملخص كتاب : تصميم الأشياء اليومية,1,year,https://www.youtube.com/watch?v=L_jd9npEQVw,30,voice 3
ReadTube,لا تهدر حياتك !! ملخص كتاب : الماجريات,1,year,https://www.youtube.com/watch?v=_MoKC5QvQNA,38,voice 3
ReadTube,أكذوبة قانون الجذب ؟! ملخص كتاب : خرافة السر,1,year,https://www.youtube.com/watch?v=7GCE28LkdoE,39,voice 3
ReadTube,عصر سيطرة التفاهة 🤡 ملخص رواية : فهرنهايت ٤٥١,1,year,https://www.youtube.com/watch?v=OuwPpI8Y4SY,29,voice 3
ReadTube,عقلية النجاح الكبير !! ملخص كتاب : شركة الإبداع,1,year,https://www.youtube.com/watch?v=X-rzyJyZ5lQ,31,voice 3
ReadTube,لا تعبد العلم !! ملخص كتاب : العلموية,1,year,https://www.youtube.com/watch?v=Nn5IaaW2mp8,25,voice 3
ReadTube,أهم كتاب يحتاجه البشر !! ملخص كتاب : رقائق القرآن,1,year,https://www.youtube.com/watch?v=kdrTGb7cTf0,26,voice 3
ReadTube,كيف تنمي تفكيرك ؟ كتاب :العناصر الخمسة للتفكير الفعال,1,year,https://www.youtube.com/watch?v=I1Ce_U2YqrU,26,voice 3
ReadTube,سيكولوجية قهر الغباء 🤡 ملخص كتاب : فخ الذكاء,1,year,https://www.youtube.com/watch?v=FQb6wODZpkM,39,voice 3
ReadTube,عالم الخبايا والأسرار !! ملخص كتاب : الوجود والعدم,1,year,https://www.youtube.com/watch?v=WMy7OWfOigI,22,voice 3
ReadTube,سيكولوجية إدارة الذات - ملخص كتاب : المدير الفعال,1,year,https://www.youtube.com/watch?v=lshg1eOtUE8,24,voice 3
ReadTube,سيكولوجية حل المشكلات - ملخص كتاب : السباق,1,year,https://www.youtube.com/watch?v=HwPbSIq3QCk,23,voice 3
ReadTube,كيف تتغلب على الكسل ؟ ملخص كتاب : قاعدة الخمس ثواني,1,year,https://www.youtube.com/watch?v=HZveiPREMVs,23,voice 3
ReadTube,سيكولوجية إتقان المهارات - ملخص كتاب : فن التعلم,1,year,https://www.youtube.com/watch?v=bD8nYo-jyak,21,voice 3
ReadTube,كيف تتعلم أي شئ بنفسك ؟ كتاب : التعلم الذاتي الفائق,1,year,https://www.youtube.com/watch?v=UUXoxwJvyTs,30,voice 3
ReadTube,سر النجاح في أصعب الظروف ؟؟ كتاب : الميزة غير العادلة,1,year,https://www.youtube.com/watch?v=WZ0wKi5RMDE,25,voice 3
ReadTube,احترف فنون  الكلام ؟ ملخص كتاب : تحدث أمام الجميع بجاذبية,1,year,https://www.youtube.com/watch?v=7iiA7sizoFQ,29,voice 3
ReadTube,الجانب المظلم للانتاجية !! ملخص كتاب : ٤ آلاف أسبوع,1,year,https://www.youtube.com/watch?v=_FT4pmUya5U,29,voice 3
ReadTube,عقلية النجاح العظيم !! ملخص كتاب : من وليس كيف,1,year,https://www.youtube.com/watch?v=cFjOOxcsaSw,27,voice 3
ReadTube,أهم كتاب تحتاجه في حياتك !! ملخص كتاب : الطريق إلى القرآن,1,year,https://www.youtube.com/watch?v=2MeKkv_FJnE,17,voice 3
ReadTube,يوتوبيا - رواية أحمد خالد توفيق كما لم تشاهدها من قبل !!,1,year,https://www.youtube.com/watch?v=vHhXMKsaEGE,26,voice 3
ReadTube,🌙 اجعله رمضانك الأفضل ! ٢٣ كتابا رائعا للقراءة في رمضان,1,year,https://www.youtube.com/watch?v=rF5g2jBJMaM,24,voice 3
ReadTube,سيكولوجية اللحظات الحرجة 🤬 ملخص كتاب : محادثات صعبة,1,year,https://www.youtube.com/watch?v=P7mZRzlCqxA,25,voice 3
ReadTube,كيف تتقن أي مهارة ؟  ملخص كتاب : القمة,1,year,https://www.youtube.com/watch?v=_35Is1kg9AE,22,voice 3
ReadTube,أبسط أداة لتنظيم حياتك ! كتاب : طريقة البوليت جورنال,1,year,https://www.youtube.com/watch?v=NZzhdoBHjm4,22,voice 3
ReadTube,سيكولوجية جذب البشر 🧲 ملخص كتاب : فن التأثير في الأخرين,1,year,https://www.youtube.com/watch?v=gnMDei8_Q8M,29,voice 3
ReadTube,كيف تصل للحرية المالية ؟ 💰ملخص كتاب : التحول المالي الكلي,1,year,https://www.youtube.com/watch?v=l15q6Z6mdts,30,voice 3
ReadTube,سر تعلم أي مهارة - ملخص كتاب : شفرة الموهبة,1,year,https://www.youtube.com/watch?v=KV9ZX4u3hII,27,voice 3
ReadTube,نصائح ذهبية في الحياة والعمل  👌 ملخص كتاب : حكمة نافال,1,year,https://www.youtube.com/watch?v=pMJNG38k9L4,27,voice 3
ReadTube,كيف تؤسس مشروعا ناجحا  🚀 ملخص كتاب : رائد الأعمال,1,year,https://www.youtube.com/watch?v=PDVIsTcya58,44,voice 3
ReadTube,٢٣ كتابا لا تفوت قرائتهم في ٢٠٢٣ 📚,1,year,https://www.youtube.com/watch?v=qFDyinih9y4,24,voice 3
ReadTube,الكتاب الذي سيغير علاقتك بالمال 💵 !!,1,year,https://www.youtube.com/watch?v=qc74_rA-HCI,28,voice 3
ReadTube,لا تدمر حياتك !! ملخص كتاب : فخ الإباحية,1,year,https://www.youtube.com/watch?v=gmMUf4VmdHQ,31,voice 3
ReadTube,سيكولوجية السيطرة على البشر - ملخص كتاب : ٤٨ قانونا للقوة,1,year,https://www.youtube.com/watch?v=QMq9B1OtBUc,44,voice 3
ReadTube,أفضل كتاب لتطوير ذاتك وتغيير حياتك !!  العادات الذرية,1,year,https://www.youtube.com/watch?v=B8lH3gyNXz4,30,voice 3
ReadTube,الكتاب الذي سيغير تفكيرك للأبد !!,1,year,https://www.youtube.com/watch?v=0XpNYpyhSgM,23,voice 3
ReadTube,قواعد الدماغ - ملخص  وشرح لكتاب جون مدينا,1,year,https://www.youtube.com/watch?v=9VdTEQ1mRg8,28,voice 3
ReadTube,٣٣ استراتيجية للحرب - الملخص الشامل لكتاب روبرت جرين,1,year,https://www.youtube.com/watch?v=VhViRXCkth4,58,voice 3
ReadTube,الكتاب الذي يجب أن تقرأه اليوم قبل الغد !!!,1,year,https://www.youtube.com/watch?v=2AXJ83uTz7g,20,voice 3
ReadTube,سيكولوجية السيطرة على  الشعوب - ملخص كتاب : الأمير,1,year,https://www.youtube.com/watch?v=El7KweUn-so,26,voice 3
ReadTube,مزرعة الحيوان 🐷 رواية جورج أورويل كما لم تشاهدها من قبل !!,2,year,https://www.youtube.com/watch?v=dgnMODLBw5U,27,voice 3
ReadTube,لا تعبد شهوتك !! ملخص كتاب : كسر الدائرة,2,year,https://www.youtube.com/watch?v=RlgNTuY-rhA,23,voice 3
ReadTube,الشيطان القذر المحترم 😈😇 ملخص كتاب : أزمة الفلسفة الأخلاقية,2,year,https://www.youtube.com/watch?v=Hhm_r2CqgZI,21,voice 3
ReadTube,عصر سيطرة المهرجين 🤡 ملخص كتاب : نظام التفاهة,2,year,https://www.youtube.com/watch?v=YKG5fb5eFqI,22,voice 3
ReadTube,غير حياتك بالتدوين ! ملخص كتاب : كيف تدون ملاحظات ذكية ؟,2,year,https://www.youtube.com/watch?v=iFN_5YDuLG8,25,voice 3
ReadTube,خطوات الوصول للحرية المالية 💸 ملخص كتاب : المال إتقان اللعبة 💵,2,year,https://www.youtube.com/watch?v=HIC35aEFQUw,24,voice 3
ReadTube,هذا هو التسويق 🎯 ملخص لكتاب سيث جودين,2,year,https://www.youtube.com/watch?v=OU9FXgtUziM,24,voice 3
ReadTube,قطيع القطط الضالة  🐈 ملخص لكتاب سامي الزين,2,year,https://www.youtube.com/watch?v=eumP6--lHFI,22,voice 3
ReadTube,لا تخدع نفسك !! ملخص كتاب : البجعة السوداء,2,year,https://www.youtube.com/watch?v=DfOtZnSublU,26,voice 3
ReadTube,كيف تتعلم أي مهارة صعبة ؟ ملخص كتاب : عقل يقهر الأرقام,2,year,https://www.youtube.com/watch?v=3SQOT41kmHk,29,voice 3
ReadTube,أسوأ وظيفة في العالم !! ملخص كتاب : خرافة ريادة الأعمال,2,year,https://www.youtube.com/watch?v=qIUpyaV3LAs,27,voice 3
ReadTube,لا تعبد نفسك !! ملخص كتاب : الإنسانوية المستحيلة,2,year,https://www.youtube.com/watch?v=YOgPjD-Utp0,22,voice 3
ReadTube,سيكولوجية المال 💵 ملخص لكتاب مورجان هاوسل,2,year,https://www.youtube.com/watch?v=I6MZa3iB0Xo,40,voice 3
ReadTube,كيف تبني شركة مميزة ؟  ملخص كتاب : استراتيجية المحيط الأزرق,2,year,https://www.youtube.com/watch?v=P2sNQWXOwBw,22,voice 3
ReadTube,أنا كافـــ ر  يا بابا !! ملخص كتاب : نفسية الإلحـــ*ـاد,2,year,https://www.youtube.com/watch?v=OrzIrjAXfbk,19,voice 3
ReadTube,أسرار إدارة الوقت !! ملخص كتاب : اصنع وقتا أكثر من المتاح,2,year,https://www.youtube.com/watch?v=0Ro2djOERr4,28,voice 3
ReadTube,كيف تتعلم أي شيء بسرعة  فائقة ؟ ملخص كتاب : أول عشرين ساعة,2,year,https://www.youtube.com/watch?v=JVk2M-nGY6w,20,voice 3
ReadTube,فن قراءة البشر - ملخص كتاب : محاط بالحمقى,2,year,https://www.youtube.com/watch?v=zOF_h1-LuQE,20,voice 3
ReadTube,فن استحمار  الشعوب !! ملخص كتاب : السيطرة على الإعلام,2,year,https://www.youtube.com/watch?v=BclMGpxmnhs,17,voice 3
ReadTube,سيكولوجية إخضاع البشر - ملخص كتاب : حي*ونة الإنسان,2,year,https://www.youtube.com/watch?v=5BfN4HPl9uw,22,voice 3
ReadTube,احذر من هذا الوهم !!  🛑 ✋ كتاب : قصص لا ترويها هوليوود 🎬,2,year,https://www.youtube.com/watch?v=FS_G_qdltLc,14,voice 3
ReadTube,كيف تنظم تفكيرك ؟  🧠 ملخص كتاب : قبعات التفكير الست,2,year,https://www.youtube.com/watch?v=Gh3ypYrInQ8,20,voice 3
ReadTube,مغالطات منطقية تتحكم بحياتك 🧠 ملخص كتاب: توقع لا عقلاني,2,year,https://www.youtube.com/watch?v=o5yLQWmkFiM,21,voice 3
ReadTube,أهم فترة في حياتك ⚠️ ملخص كتاب : العادات السبع للمراهقين الأكثر فعالية,2,year,https://www.youtube.com/watch?v=nnNVoWkQzqs,27,voice 3
ReadTube,عملية تزي*يف التاريخ -ملخص كتاب: تهوي*د المعرفة,2,year,https://www.youtube.com/watch?v=gGRmZm92Q-g,17,voice 3
ReadTube,أسرار الإلقاء الرائع 🎤 ملخص كتاب : فن الخطابة من أجل النجاح,2,year,https://www.youtube.com/watch?v=AfgsDsAA90E,27,voice 3
ReadTube,١٠ كتب رائعة لا تفوت قرائتها بعد رمضان !!,2,year,https://www.youtube.com/watch?v=izjSHJymnos,19,voice 3
ReadTube,النسوية -الدين-وتقديس المشاهير - Q&A,2,year,https://www.youtube.com/watch?v=jX3Cz7-0q3I,29,voice 3
ReadTube,١٠ كتب مهمة وخطيرة يجب  أن تقرأها لزيادة وعيك !!,2,year,https://www.youtube.com/watch?v=nwRjGzouiCo,17,voice 3
ReadTube,خرافات علمية تدمر تفكيرك -  ملخص كتاب : السببية وميكانيكا الكم,2,year,https://www.youtube.com/watch?v=fXKweNU6l5Q,33,voice 3
ReadTube,أعظم رجل في التاريخ - ملخص كتاب : عبقرية محمد ﷺ,2,year,https://www.youtube.com/watch?v=gJX-n8EZVP8,22,voice 3
ReadTube,لا تهدر رمضانك !! ٤ مصادر رائعة لتحقيق أقصى استفادة من شهر رمضان 🌙,2,year,https://www.youtube.com/watch?v=_Uyv4UlGGjU,20,voice 3
ReadTube,أهم ٣ نصائح للمراهقين-  ٣ كتب غيرت حياتي - دورة ستغير  حياتك تماما  - حلقة أسئلة دسمة  📚,2,year,https://www.youtube.com/watch?v=NIpi85tq6pM,30,voice 3
ReadTube,حلم عجيب يغير تفكير د. مصطفى محمود 🤯 كتاب : رحلتي من الشك إلى الايمان,2,year,https://www.youtube.com/watch?v=91Abl9gEvMA,17,voice 3
ReadTube,١٠ كتب ستغير حياتك لدكتور مصطفى محمود II مع @misaha,2,year,https://www.youtube.com/watch?v=5LCLEp0QsFM,14,voice 3
ReadTube,كيف تتلاعب الشركات بك ؟ ملخص كتاب : دوافع الشراء,2,year,https://www.youtube.com/watch?v=xFtJgtaJESI,13,voice 3
ReadTube,الرجل الذي صدم علماء القرن العشرين 🤯,2,year,https://www.youtube.com/watch?v=UfN5VzHarWA,19,voice 3
ReadTube,كيف تكسب أي جدال ؟ - ملخص كتاب : فن أن تكون دائما على صواب,2,year,https://www.youtube.com/watch?v=Dy-VDb7znec,23,voice 3
ReadTube,فن التلاعب بالشعوب - ملخص كتاب : سيكولوجية الجماهير,2,year,https://www.youtube.com/watch?v=Mo3IVkPgvrA,23,voice 3
ReadTube,أهم سؤال في حياتك 🔴 ملخص كتاب: لماذا نحن هنا ؟💁🏻‍♂️,2,year,https://www.youtube.com/watch?v=d2R8l3x8nh0,24,voice 3
ReadTube,سيكولوجية تقدير الذات - ملخص كتاب : قلق السعي إلى المكانة,2,year,https://www.youtube.com/watch?v=pUPVRFLGMo8,27,voice 3
ReadTube,اجعل القراءة جزء من حياتك - ٥ خطوات عملية للتخطيط للقراءة في ٢٠٢٢,2,year,https://www.youtube.com/watch?v=6Wi9aRXrZj4,12,voice 3
ReadTube,٧ شخصيات رائعة ستغير تفكيرك في ٢٠٢٢,2,year,https://www.youtube.com/watch?v=eMq_u9hjlxg,16,voice 3
ReadTube,٧ كتب رائعة ستغير تفكيرك في ٢٠٢٢,2,year,https://www.youtube.com/watch?v=BcVvgrImIRU,14,voice 3
ReadTube,اعمل بذكاء  وليس بجهد 🧠  ملخص كتاب : عقلك في العمل,2,year,https://www.youtube.com/watch?v=A_7mtzFimTY,15,voice 3
ReadTube,سيكولوجية التلاعب بالبشر 😈 ملخص كتاب : فن الإغواء,2,year,https://www.youtube.com/watch?v=8TbJDF8c86U,34,voice 3
ReadTube,علاقات تدمر حياتك 🛑⚠️  ملخص كتاب :علاقات خطرة,2,year,https://www.youtube.com/watch?v=H7WS1AysD_A,20,voice 3
ReadTube,قوة العقل الباطن ؟  ملخص كتاب : خوارق اللاشعور,2,year,https://www.youtube.com/watch?v=6fE_A9GHe9s,24,voice 3
ReadTube,الهشاشة النفسية - ملخص لكتاب د.إسماعيل عرفة,3,year,https://www.youtube.com/watch?v=tLwuBJBnbsQ,26,voice 3
ReadTube,تنبؤات د.مصطفى محمود  الخطيرة للمستقبل !!,3,year,https://www.youtube.com/watch?v=nOU7P_QMEEw,16,voice 3
ReadTube,السوشيال ميديا ستدمر حياتك 🛑 ⚠️  كتاب : التقليل الرقمي,3,year,https://www.youtube.com/watch?v=ohUU3TRa1-w,16,voice 3
ReadTube,الروتين الصباحي للانجاز - ملخص كتاب : نادي الخامسة صباحا,3,year,https://www.youtube.com/watch?v=-7u-kFrAL4o,18,voice 3
